Tempo (s), Distância (m), Refletância (%), Erro (%), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
6.824, 0.2277305608002202, 15, 27.5903087896509, 197, 63, 0.03337200480659733, 11, 32
6.858, 0.229929675657733, 24, 18.5903087896509, 218, 51, 0.03352722013090303, 11, 32
6.896, 0.2326174827058042, 50, 7.409691210349102, 225, 47, 0.03373223357102729, 12, 14
6.935, 0.2350609436585963, 67, 24.4096912103491, 199, 62, 0.03389487291400091, 12, 34
6.967, 0.2372600585161092, 75, 32.4096912103491, 144, 89, 0.03405483831148403, 12, 85
7.004, 0.2392148272783428, 77, 34.4096912103491, 88, 184, 0.03415403016538304, 12, 150
7.043, 0.2416582882311348, 77, 34.4096912103491, 43, 206, 0.03431183987379453, 12, 74
7.078, 0.2433687108980893, 75, 32.4096912103491, 35, 178, 0.03438382465358707, 12, 36
7.115, 0.2458121718508814, 66, 23.4096912103491, 67, 196, 0.0345484429867718, 12, 46
7.155, 0.2484999788989527, 48, 5.409691210349102, 70, 212, 0.03473095442333371, 12, 21
7.194, 0.2509434398517447, 29, 13.5903087896509, 49, 205, 0.03488232413841322, 13, 26
