Tempo (s)            Distância (m)          Refletância (%)  Erro (%)            Velocidade Esq. (deg/s)  Velocidade Dir. (deg/s)  Velocidade Média (m/s)  Oscilação  Suavidade (deg/s)
9.419                0.5700594402863878     16               -27.72279331140352  198                      57                       0.060522289020744       11         20
9.461                0.5725029012391801     17               -26.72279331140352  194                      49                       0.06051188048189198     11         12
9.497999999999999    0.5749463621919721     18               -25.72279331140352  199                      49                       0.06053341358096147     11         6
9.534000000000001    0.5771454770494849     22               -21.72279331140352  202                      54                       0.06053550210294575     11         9
9.568                0.5791002458117185     28               -15.72279331140352  191                      49                       0.06052469124286355     11         13
9.609                0.5812993606692314     22               -21.72279331140352  178                      47                       0.06049530239038727     11         22
9.651                0.5839871677173027     22               -21.72279331140352  218                      52                       0.06051053442309633     11         48
9.689                0.5864306286700947     47               3.277206688596479   210                      53                       0.0605254028971096      11         8
9.725                0.5886297435276076     48               4.277206688596479   200                      42                       0.0605274800542527      11         21
9.760999999999999    0.5905845122898413     57               13.27720668859648   208                      49                       0.06050450899393928     12         7
9.804                0.5932723193379124     58               14.27720668859648   184                      64                       0.06051329246612735     12         37
9.837                0.5954714341954253     57               13.27720668859648   144                      105                      0.06053384509458426     12         67
9.874000000000001    0.5979148951482173     56               12.27720668859648   69                       199                      0.06055447591130417     12         188
9.909000000000001    0.6001140100057302     55               11.27720668859648   49                       214                      0.06056251993195381     12         41
9.946                0.6020687787679639     58               14.27720668859648   42                       178                      0.06053376018177799     12         46
9.986000000000001    0.6045122397207559     51               7.277206688596479   59                       177                      0.0605359743361462      12         24
10.148               0.6145304296272034     23               -20.72279331140352  50                       194                      0.06055680228884542     13         27
10.18                0.6164851983894371     22               -21.72279331140352  53                       178                      0.06055846742528851     13         19
10.224               0.6189286593422292     24               -19.72279331140352  111                      146                      0.0605368407024872      13         71
10.263               0.6216164663903005     23               -20.72279331140352  194                      70                       0.06056869008967168     13         169
10.299               0.6238155812478132     22               -21.72279331140352  219                      51                       0.06057050016970709     13         54
10.336               0.626014696105326      22               -21.72279331140352  178                      50                       0.06056643731669176     13         43
10.373               0.6279694648675598     25               -18.72279331140352  160                      53                       0.06053884747590473     13         23
10.416               0.6306572719156311     25               -18.72279331140352  220                      52                       0.06054697311017962     13         61
10.453               0.6331007328684231     25               -18.72279331140352  217                      49                       0.0605664147008919      13         4
10.493               0.6355441938212151     20               -23.72279331140352  195                      57                       0.06056839739075718     13         30
10.527               0.6377433086787279     20               -23.72279331140352  205                      53                       0.06058167651550566     13         10
10.562               0.6396980774409617     22               -21.72279331140352  200                      43                       0.06056599862156427     13         10
10.597               0.6418971922984746     18               -25.72279331140352  199                      44                       0.06057348233447906     13         7
10.636               0.6445849993465457     17               -26.72279331140352  199                      61                       0.060604080419946       13         17
10.675               0.6462954220135002     20               -23.72279331140352  180                      55                       0.06054289667573772     13         26
10.714               0.6487388829662923     19               -24.72279331140352  210                      41                       0.06055057709224307     13         44
10.751               0.6516710361096427     20               -23.72279331140352  239                      50                       0.06061492290109225     13         39
